#time meanCourantNo maxCourantNo Ndt
17768 0.161067 0.234278 0.0924345
17776 0.161065 0.234279 0.0924372
17784 0.161063 0.23428 0.09244
17792 0.161062 0.234281 0.0924427
17800 0.16106 0.234283 0.0924455
17808 0.161058 0.234284 0.0924483
17816 0.161056 0.234285 0.092451
17824 0.161055 0.234286 0.0924538
17832 0.161053 0.234286 0.0924566
17840 0.161051 0.234287 0.0924593
17848 0.16105 0.234288 0.092462
17856 0.161048 0.234288 0.0924647
17864 0.161047 0.234289 0.0924674
17872 0.161046 0.234289 0.0924701
17880 0.161044 0.234296 0.0924727
17888 0.161043 0.234309 0.0924753
17896 0.161042 0.234321 0.0924779
17904 0.161041 0.234334 0.0924804
17912 0.16104 0.234346 0.0924829
17920 0.161039 0.234358 0.0924854
17928 0.161038 0.23437 0.0924878
17936 0.161038 0.234382 0.0924903
17944 0.161037 0.234393 0.0924926
17952 0.161037 0.234404 0.092495
17960 0.161036 0.234415 0.0924974
17968 0.161036 0.234426 0.0924997
17976 0.161036 0.234436 0.0925021
17984 0.161036 0.234446 0.0925044
17992 0.161036 0.234456 0.0925068
18000 0.161036 0.234466 0.0925091
