#time meanCourantNo maxCourantNo Ndt
17768 0.160908 0.234009 0.0924359
17776 0.160907 0.234024 0.0924386
17784 0.160905 0.234039 0.0924413
17792 0.160903 0.234054 0.0924441
17800 0.160901 0.234069 0.0924468
17808 0.1609 0.234083 0.0924496
17816 0.160898 0.234098 0.0924523
17824 0.160896 0.234112 0.092455
17832 0.160895 0.234126 0.0924578
17840 0.160893 0.23414 0.0924605
17848 0.160891 0.234154 0.0924632
17856 0.16089 0.234167 0.0924659
17864 0.160888 0.234181 0.0924686
17872 0.160887 0.234194 0.0924712
17880 0.160886 0.234207 0.0924738
17888 0.160885 0.23422 0.0924764
17896 0.160884 0.234232 0.0924789
17904 0.160882 0.234245 0.0924814
17912 0.160882 0.234257 0.0924839
17920 0.160881 0.234269 0.0924864
17928 0.16088 0.23428 0.0924888
17936 0.160879 0.234292 0.0924912
17944 0.160879 0.234303 0.0924936
17952 0.160878 0.234314 0.0924959
17960 0.160878 0.234325 0.0924983
17968 0.160878 0.234335 0.0925006
17976 0.160878 0.234346 0.0925029
17984 0.160878 0.234356 0.0925052
17992 0.160878 0.234365 0.0925076
18000 0.160878 0.234375 0.0925099
